format,版式,/ˈfɔ:mæt/
formation,形成,/fɔ:ˈmeɪʃn/
former,以前的,/ˈfɔ:mə(r)/
formidable,强大的,/ˈfɔ:mɪdəbl/
formula,公式,/ˈfɔ:mjələ/
formulate,规划,/ˈfɔ:mjuleɪt/
fortunate,幸运的,/ˈfɔ:tʃənət/
fortune,财产,/ˈfɔ:tʃu:n/
fruitful,富有成效的,/ˈfru:tfl/
frustrate,挫败,/frʌˈstreɪt/
fulfil,履行,//
function,函数,/ˈfʌŋkʃn/
fund,基金,/fʌnd/
fundamental,基础,/ˌfʌndəˈmentl/
gain,获得,/geɪn/
gamble,赌博,/ˈgæmbl/
gap,差距,/gæp/
gene,基因,/dʒi:n/
general,将军,/ˈdʒenrəl/
generalize,概括,/ˈdʒenrəlaɪz/
generate,产生,/ˈdʒenəreɪt/
generation,代,/ˌdʒenəˈreɪʃn/
generator,发电机,/ˈdʒenəreɪtə(r)/
generous,慷慨的,/ˈdʒenərəs/
genius,天才,/ˈdʒi:niəs/
genre,类型,/''ʒɒ̃rə/
giant,巨大的,/ˈdʒaɪənt/
gift,礼物,/gɪft/
gigantic,巨大的,/dʒaɪˈgæntɪk/
give,给,/gɪv/
glamour,魅力,/ˈɡlæmə(r)/
global,全球性的,/ˈgləʊbl/
globe,世界,/gləʊb/
goal,目标,/gəʊl/
goods,货物,/gʊdz/
govern,管理,/ˈgʌvn/
government,政府,/ˈgʌvənmənt/
governor,州长,/ˈgʌvənə(r)/
gradual,逐渐的,/ˈgrædʒuəl/
graduate,毕业,/ˈgrædʒuət/
grand,宏伟的,/grænd/
grant,授予,/grɑ:nt/
grasp,抓住,/grɑ:sp/
grim,可怕的,/grɪm/
grip,紧握,/grɪp/
gross,总额,/grəʊs/
ground,地面,/graʊnd/
grow,生长,/grəʊ/
growth,生长,/grəʊθ/
guarantee,保证，担保,/ˌgærənˈti:/
guard,警卫,/gɑ:d/
guidance,指导,/ˈgaɪdns/
guide,指导,/gaɪd/
guideline,准则,/ˈgaɪdlaɪn/
guild,行会,/ɡɪld/
guilt,内疚,/gɪlt/
guilty,有罪的,/ˈgɪlti/
habit,习惯,/ˈhæbɪt/
habitat,栖息地,/ˈhæbɪtæt/
hamper,妨碍,/ˈhæmpə(r)/
handicap,障碍,/ˈhændikæp/
happen,发生,/ˈhæpən/
harm,伤害,/hɑ:m/
harmony,和谐,/ˈhɑ:məni/
harsh,刺耳的,/hɑ:ʃ/
heal,治愈,/hi:l/
health,健康,/helθ/
healthy,健康的,/ˈhelθi/
heap,堆,/hi:p/
hesitate,犹豫,/ˈhezɪteɪt/
highland,高地,/ˈhaɪlənd/
highlight,强调,/ˈhaɪlaɪt/
highly,很,/ˈhaɪli/
hinder,阻碍,/ˈhɪndə(r)/
hint,暗示,/hɪnt/
hitherto,迄今,/ˌhɪðəˈtu:/
hoist,升起,/hɔɪst/
hold,举行,/həʊld/
holder,持有者,/ˈhəʊldə(r)/
holy,神圣的,/ˈhəʊli/
honor,荣誉,/ˈɒnə/
honorable,光荣的,/ˈɒnərəbl/
horizon,地平线,/həˈraɪzn/
horizontal,水平的,/ˌhɒrɪˈzɒntl/
household,家庭,/ˈhaʊshəʊld/
however,然而,/haʊˈevə(r)/
huddle,拥挤,/ˈhʌdl/
humanity,人类,/hju:ˈmænəti/
humble,谦逊的,/ˈhʌmbl/
ideal,理想,/aɪˈdi:əl/
identical,相同的,/aɪˈdentɪkl/
identification,识别,/aɪˌdentɪfɪˈkeɪʃn/
identify,认同,/aɪˈdentɪfaɪ/
identity,身份,/aɪˈdentəti/
ideology,意识形态,/ˌaɪdiˈɒlədʒi/
ignorance,无知,/ˈɪgnərəns/
ignorant,无知的,/ˈɪgnərənt/
ignore,忽视,/ɪgˈnɔ:(r)/
ill,坏话,/ɪl/
illness,病,/ˈɪlnəs/
illusion,错觉,/ɪˈlu:ʒn/
illustrate,说明,/ˈɪləstreɪt/
illustration,插图,/ˌɪləˈstreɪʃn/
image,图像,/ˈɪmɪdʒ/
imaginary,虚构的,/ɪˈmædʒɪnəri/
imagination,想象,/ɪˌmædʒɪˈneɪʃn/
imaginative,富于想象力的,/ɪˈmædʒɪnətɪv/
imagine,想像,/ɪˈmædʒɪn/
imitate,模仿,/ˈɪmɪteɪt/
imitation,模仿,/ˌɪmɪˈteɪʃn/
immediate,直接的,/ɪˈmi:diət/
immense,巨大的,/ɪˈmens/
immerse,浸,/ɪˈmɜ:s/
immigrant,移民,/ˈɪmɪgrənt/
immune,免疫的,/ɪˈmju:n/
impact,影响,/ˈɪmpækt/
impair,损害,/ɪmˈpeə(r)/
impart,传授,/ɪmˈpɑ:t/
implement,实施,/ˈɪmplɪment/
implication,暗示,/ˌɪmplɪˈkeɪʃn/
implicit,含蓄的,/ɪmˈplɪsɪt/
imply,暗示,/ɪmˈplaɪ/
import,进口,/ˈɪmpɔ:t/
importance,重要,/ɪmˈpɔ:tns/
important,重要的,/ɪmˈpɔ:tnt/
impose,强加,/ɪmˈpəʊz/
impress,印象,/ɪmˈpres/
impression,印象,/ɪmˈpreʃn/
impressive,给人深刻印象的,/ɪmˈpresɪv/
improve,提高,/ɪmˈpru:v/
impulse,冲动,/ˈɪmpʌls/
inaugurate,开创,/ɪˈnɔ:gjəreɪt/
incentive,动机,/ɪnˈsentɪv/
incidence,入射,/ˈɪnsɪdəns/
incident,事件,/ˈɪnsɪdənt/
incidentally,偶然地,/ˌɪnsɪˈdentli/
incline,倾斜,/ɪnˈklaɪn/
include,包括,/ɪnˈklu:d/
inclusive,包含 ... 在内的,/ɪnˈklu:sɪv/
income,收入,/ˈɪnkʌm/
incorporate,合并,/ɪnˈkɔ:pəreɪt/
increase,增加,/ɪnˈkri:s/
increasingly,越来越多地,/ɪnˈkri:sɪŋli/
incredible,难以置信的,/ɪnˈkredəbl/
incur,招致,/ɪnˈkɜ:(r)/
indeed,真正地,/ɪnˈdi:d/
independence,独立,/ˌɪndɪˈpendəns/
independent,独立的,/ˌɪndɪˈpendənt/
index,索引,/ˈɪndeks/
indicate,表明,/ˈɪndɪkeɪt/
indication,迹象,/ˌɪndɪˈkeɪʃn/
indicative,指示的,/ɪnˈdɪkətɪv/
indifferent,无关紧要的,/ɪnˈdɪfrənt/
indignant,愤慨的,/ɪnˈdɪgnənt/
indignation,愤慨,/ˌɪndɪgˈneɪʃn/
indispensable,不可缺少的,/ˌɪndɪˈspensəbl/
individual,个人,/ˌɪndɪˈvɪdʒuəl/
industrial,工业的,/ɪnˈdʌstriəl/
industrialize,（使）工业化,/ɪnˈdʌstriəlaɪz/
industry,工业,/ˈɪndəstri/
inevitable,不可避免的,/ɪnˈevɪtəbl/
infer,推断,/ɪnˈfɜ:(r)/
inference,推理,/ˈɪnfərəns/
inferior,下级,/ɪnˈfɪəriə(r)/
influence,影响,/ˈɪnfluəns/
influential,有影响的,/ˌɪnfluˈenʃl/
inform,通知,/ɪnˈfɔ:m/
information,信息,/ˌɪnfəˈmeɪʃn/
ingenious,精巧的,/ɪnˈdʒi:niəs/
ingredient,成分,/ɪnˈgri:diənt/
initial,最初的,/ɪˈnɪʃl/
initiate,开始,/ɪˈnɪʃieɪt/
initiative,主动权,/ɪˈnɪʃətɪv/
innocent,无辜的,/ˈɪnəsnt/
innovation,创新,/ˌɪnəˈveɪʃn/
instinct,本能,/ˈɪnstɪŋkt/
institute,学院,/ˈɪnstɪtju:t/
institution,机构,/ˌɪnstɪˈtju:ʃn/
insurance,保险,/ɪnˈʃʊərəns/
insure,确保,/ɪnˈʃʊə(r)/
integral,完整的,/ˈɪntɪgrəl/
integrate,整合,/ˈɪntɪgreɪt/
integrity,完整,/ɪnˈtegrəti/
intellectual,知识分子,/ˌɪntəˈlektʃuəl/
intelligence,智力,/ɪnˈtelɪdʒəns/
intelligent,聪明的,/ɪnˈtelɪdʒənt/
intelligible,可理解的,/ɪnˈtelɪdʒəbl/
intend,打算,/ɪnˈtend/
intense,强烈的,/ɪnˈtens/
intensity,强度,/ɪnˈtensəti/
intensive,密集的,/ɪnˈtensɪv/
intention,意图,/ɪnˈtenʃn/
interact,互动,/ˌɪntərˈækt/
intercourse,性交,/ˈɪntəkɔ:s/
interest,兴趣,/ˈɪntrəst/
interior,内部,/ɪnˈtɪəriə(r)/
internal,内部的,/ɪnˈtɜ:nl/
international,国际的,/ˌɪntəˈnæʃnəl/
interpret,解释,/ɪnˈtɜ:prɪt/
introduce,介绍,/ˌɪntrəˈdju:s/
introduction,介绍,/ˌɪntrəˈdʌkʃn/
invest,投资,/ɪnˈvest/
investigate,调查,/ɪnˈvestɪgeɪt/
investment,投资,/ɪnˈvestmənt/
invisible,看不见的,/ɪnˈvɪzəbl/
involve,包含,/ɪnˈvɒlv/
issue,问题,/ˈɪʃu:/
item,项目,/ˈaɪtəm/
journal,日记,/ˈdʒɜ:nl/
journalist,记者,/ˈdʒɜ:nəlɪst/
journey,旅行,/ˈdʒɜ:ni/
judge,法官,/dʒʌdʒ/
judgement,判断,/ˈdʒʌdʒmənt/
judicial,公正的,/dʒuˈdɪʃl/
jury,陪审团,/ˈdʒʊəri/
justice,正义,/ˈdʒʌstɪs/
justify,证明 ... 正当,/ˈdʒʌstɪfaɪ/
key,键,/ki:/
knit,编织,/nɪt/
label,标签,/ˈleɪbl/
lag,落后,/læg/
largely,主要地,/ˈlɑ:dʒli/
lateral,侧面,/ˈlætərəl/
latter,后者的,/ˈlætə(r)/
law,法律,/lɔ:/
lead,导致,/li:d/
leadership,领导,/ˈli:dəʃɪp/
leading,主要的,/ˈli:dɪŋ/
legal,合法的,/ˈli:gl/
legislation,立法,/ˌledʒɪsˈleɪʃn/
legitimate,合法的,/lɪˈdʒɪtɪmət/
leisure,休闲,/ˈleʒə(r)/
lever,杠杆,/ˈli:və(r)/
levy,征收,/ˈlevi/
liability,责任,/ˌlaɪəˈbɪləti/
liable,有义务的,/ˈlaɪəbl/
liberal,自由主义者,/ˈlɪbərəl/
liberate,解放,/ˈlɪbəreɪt/
license,许可证,/ˈlaɪsns/
likelihood,可能性,/ˈlaɪklihʊd/
likely,很可能,/ˈlaɪkli/
likewise,同样地,/ˈlaɪkwaɪz/
limit,限制,/ˈlɪmɪt/
limitation,限制,/ˌlɪmɪˈteɪʃn/
limited,有限的,/ˈlɪmɪtɪd/
link,联系,/lɪŋk/
list,列出,/lɪst/
literally,逐字地,/ˈlɪtərəli/
literary,文学的,/ˈlɪtərəri/
literature,文学,/ˈlɪtrətʃə(r)/
local,当地的,/ˈləʊkl/
locality,地区,/ləʊˈkæləti/
locate,找出,/ləʊˈkeɪt/
location,位置,/ləʊˈkeɪʃn/
logic,逻辑,/ˈlɒdʒɪk/
logical,合理的,/ˈlɒdʒɪkl/
lose,失败,/lu:z/
loss,损失,/lɒs/
lower,降低,/ˈləʊə(r)/
magnificent,宏伟的,/mægˈnɪfɪsnt/
magnify,放大,/ˈmægnɪfaɪ/
magnitude,大小,/ˈmægnɪtju:d/
maintain,维持,/meɪnˈteɪn/
maintenance,维护,/ˈmeɪntənəns/
major,主要的,/ˈmeɪdʒə(r)/
majority,多数,/məˈdʒɒrəti/
make,做,/meɪk/
manage,管理,/ˈmænɪdʒ/
management,管理,/ˈmænɪdʒmənt/
manifest,显示,/ˈmænɪfest/
manipulate,操作,/məˈnɪpjuleɪt/
manner,方式,/ˈmænə(r)/
margin,利润,/ˈmɑ:dʒɪn/
marginal,微小的,/ˈmɑ:dʒɪnl/
mass,大量,/mæs/
massacre,大屠杀,/ˈmæsəkə(r)/
massive,巨大的,/ˈmæsɪv/
master,主人,/ˈmɑ:stə(r)/
masterpiece,杰作,/ˈmɑ:stəpi:s/
mate,交配,/meɪt/
material,材料,/məˈtɪəriəl/
mathematical,数学的,/ˌmæθə''mætɪkl/
mature,成熟,/məˈtʃʊə(r)/
maximum,最大限度,/ˈmæksɪməm/
mean,意味,/mi:n/
meaning,意义,/ˈmi:nɪŋ/
means,手段,/mi:nz/
meantime,同时,/ˈmi:ntaɪm/
meanwhile,其间,/ˈmi:nwaɪl/
measure,测量,/ˈmeʒə(r)/
meditate,冥想,/ˈmedɪteɪt/
meditation,冥想,/ˌmedɪˈteɪʃn/
medium,媒介,/ˈmi:diəm/
memo,备忘录,/ˈmeməʊ/
memorial,纪念碑,/məˈmɔ:riəl/
memory,记忆,/ˈmeməri/
mental,精神的,/ˈmentl/
mention,提到,/ˈmenʃn/
mere,纯粹的,/mɪə(r)/
merely,仅仅,/ˈmɪəli/
mess,混乱,/mes/
message,消息,/ˈmesɪdʒ/
messenger,报信者,/ˈmesɪndʒə(r)/
method,方法,/ˈmeθəd/
militant,激进分子,/ˈmɪlɪtənt/
military,军队,/ˈmɪlətri/
mind,心,/maɪnd/
miserable,悲惨的,/ˈmɪzrəbl/
misery,痛苦,/ˈmɪzəri/
mislead,误导,/ˌmɪsˈli:d/
mix,混合,/mɪks/
mixture,混合,/ˈmɪkstʃə(r)/
mock,嘲笑,/mɒk/
mode,模式,/məʊd/
model,模型,/ˈmɒdl/
moderate,温和的,/ˈmɒdərət/
modern,现代的,/ˈmɒdn/
modernization,现代化,/ˌmɒdənaɪˈzeɪʃn/
modest,适度的,/ˈmɒdɪst/
modify,修改,/ˈmɒdɪfaɪ/
monopoly,垄断,/məˈnɒpəli/
monotonous,单调的,/məˈnɒtənəs/
mood,心情,/mu:d/
moral,道德,/ˈmɒrəl/
morality,道德,/məˈræləti/
moreover,此外,/mɔ:rˈəʊvə(r)/
mostly,主要地,/ˈməʊstli/
mutual,相互的,/ˈmju:tʃuəl/
mysterious,神秘的,/mɪˈstɪəriəs/
mystery,秘密,/ˈmɪstri/
myth,神话,/mɪθ/
narrative,叙述,/ˈnærətɪv/
narrow,狭窄的,/ˈnærəʊ/
nasty,严重的,/ˈnɑ:sti/
nation,国家,/ˈneɪʃn/
national,国民,/ˈnæʃnəl/
nationality,民族,/ˌnæʃəˈnæləti/
native,土著,/ˈneɪtɪv/
natural,自然的,/ˈnætʃrəl/
nature,自然,/ˈneɪtʃə(r)/
necessary,必要的,/ˈnesəsəri/
necessitate,迫使,/nəˈsesɪteɪt/
necessity,需要,/nəˈsesəti/
negative,消极的,/ˈnegətɪv/
neglect,忽视,/nɪˈglekt/
negligible,微不足道的,/ˈneglɪdʒəbl/
negotiate,谈判,/nɪˈgəʊʃieɪt/
nerve,神经,/nɜ:v/
nervous,焦虑的,/ˈnɜ:vəs/
nevertheless,然而,/ˌnevəðəˈles/
noble,贵族,/ˈnəʊbl/
norm,规范,/nɔ:m/
normal,正常的,/ˈnɔ:ml/
normalization,正常化,/ˌnɔ:məlaɪ''zeɪʃn/
note,注意,/nəʊt/
notion,概念,/ˈnəʊʃn/
object,对象,/ˈɒbdʒɪkt/
objection,反对,/əbˈdʒekʃn/
objective,目标,/əbˈdʒektɪv/
obligation,义务,/ˌɒblɪˈgeɪʃn/
oblige,迫使,/əˈblaɪdʒ/
obscure,隐藏,/əbˈskjʊə(r)/
observation,观察,/ˌɒbzəˈveɪʃn/
observe,观察,/əbˈzɜ:v/
obsession,困扰,/əbˈseʃn/
obsolete,过时的,/ˈɒbsəli:t/
obtain,获得,/əbˈteɪn/
obvious,明显的,/ˈɒbviəs/
occupation,职业,/ˌɒkjuˈpeɪʃn/
occupy,占领,/ˈɒkjupaɪ/
occur,发生,/əˈkɜ:(r)/
occurrence,发生,/əˈkʌrəns/
offend,冒犯,/əˈfend/
offer,提供,/ˈɒfə(r)/
offset,抵消,/ˈɒfset/
offspring,子孙,/ˈɒfsprɪŋ/
opening,开幕,/ˈəʊpnɪŋ/
opera,歌剧,/ˈɒprə/
operate,操作,/ˈɒpəreɪt/
operation,操作,/ˌɒpəˈreɪʃn/
operational,操作的,/ˌɒpəˈreɪʃənl/
operator,经营者,/ˈɒpəreɪtə(r)/
opinion,意见,/əˈpɪnjən/
opponent,对手,/əˈpəʊnənt/
opportunity,机会,/ˌɒpəˈtju:nəti/
oppose,反对,/əˈpəʊz/
opposite,相反的,/ˈɒpəzɪt/
oppress,压迫,/əˈpres/
optimistic,乐观的,/ˌɒptɪˈmɪstɪk/
optimum,最佳的,/ˈɒptɪməm/
option,选择权,/ˈɒpʃn/
optional,任选的,/ˈɒpʃənl/
organ,器官,/ˈɔ:gən/
organic,有机的,/ɔ:ˈgænɪk/
organism,有机体,/ˈɔ:gənɪzəm/
organization,组织,/ˌɔ:gənaɪˈzeɪʃn/
organize,组织,/ˈɔ:gənaɪz/
origin,起源,/ˈɒrɪdʒɪn/
original,最初的,/əˈrɪdʒənl/
originate,起源于,/əˈrɪdʒɪneɪt/
other,其他的,/ˈʌðə(r)/
otherwise,否则,/ˈʌðəwaɪz/
outcome,结果,/ˈaʊtkʌm/
outer,外面的,/ˈaʊtə(r)/
outlet,出口,/ˈaʊtlet/
outline,轮廓,/ˈaʊtlaɪn/
outlook,前景,/ˈaʊtlʊk/
output,输出,/ˈaʊtpʊt/
outrage,愤怒,/ˈaʊtreɪdʒ/
outset,开始,/ˈaʊtset/
outward,向外的,/ˈaʊtwəd/
overall,总的来说,/ˌəʊvərˈɔ:l/
overcome,克服,/ˌəʊvəˈkʌm/
overlap,重叠,/ˌəʊvəˈlæp/
overlook,忽视,/ˌəʊvəˈlʊk/
overseas,在海外,/ˌəʊvəˈsi:z/
overturn,推翻,/ˌəʊvəˈtɜ:n/
overwhelm,压倒,/ˌəʊvəˈwelm/
pace,速度,/peɪs/
panel,面板,/ˈpænl/
panorama,全景,/ˌpænəˈrɑ:mə/
paragraph,段落,/ˈpærəgrɑ:f/
parallel,平行的,/ˈpærəlel/
paralyse,瘫痪,/ˈpærəlaɪz/
partial,部分的,/ˈpɑ:ʃl/
participant,参与者,/pɑ:ˈtɪsɪpənt/
participate,参与,/pɑ:ˈtɪsɪpeɪt/
particle,粒子,/ˈpɑ:tɪkl/
particular,特定的,/pəˈtɪkjələ(r)/
partly,部分地,/ˈpɑ:tli/
partner,伙伴,/ˈpɑ:tnə(r)/
passion,激情,/ˈpæʃn/
passive,被动的,/ˈpæsɪv/
patch,补丁,/pætʃ/
patent,专利,/ˈpætnt/
pattern,模式,/ˈpætn/
pay,支付,/peɪ/
payment,支付,/ˈpeɪmənt/
peculiar,独特的,/pɪˈkju:liə(r)/
peer,贵族,/pɪə(r)/
per,每,/pə(r)/
perceive,认为,/pəˈsi:v/
percentage,比例,/pəˈsentɪdʒ/
perfect,完美的,/ˈpɜ:fɪkt/
perform,执行,/pəˈfɔ:m/
performance,性能,/pəˈfɔ:məns/
period,时期,/ˈpɪəriəd/
periodical,期刊,/ˌpɪəriˈɒdɪkl/
perish,毁灭,/ˈperɪʃ/
perpetual,永久的,/pəˈpetʃuəl/
perplex,使困惑,/pəˈpleks/
personal,个人的,/ˈpɜ:sənl/
personality,个性,/ˌpɜ:səˈnæləti/
perspective,透视,/pəˈspektɪv/
pessimistic,悲观的,/ˌpesɪˈmɪstɪk/
petition,请愿,/pəˈtɪʃn/
phase,阶段,/feɪz/
phenomenon,现象,/fəˈnɒmɪnən/
philosopher,哲学家,/fəˈlɒsəfə(r)/
philosophy,哲学,/fəˈlɒsəfi/
phrase,短语,/freɪz/
physical,身体的,/ˈfɪzɪkl/
physician,内科医生,/fɪˈzɪʃn/
pierce,穿透,/pɪəs/
plausible,动听的,/ˈplɔ:zəbl/
plea,恳求,/pli:/
plead,恳求,/pli:d/
plot,情节,/plɒt/
point,点,/pɔɪnt/
policy,政策,/ˈpɒləsi/
polish,擦亮,/ˈpɒlɪʃ/
polite,有礼貌的,/pəˈlaɪt/
political,政党的,/pəˈlɪtɪkl/
politician,政治家,/ˌpɒləˈtɪʃn/
politics,政治,/ˈpɒlətɪks/
poll,投票,/pəʊl/
ponder,考虑,/ˈpɒndə(r)/
portion,部分,/ˈpɔ:ʃn/
pose,姿势,/pəʊz/
position,位置,/pəˈzɪʃn/
positive,积极的,/ˈpɒzətɪv/
possess,拥有,/pəˈzes/
possession,拥有,/pəˈzeʃn/
possibility,可能,/ˌpɒsəˈbɪləti/
possible,可能的,/ˈpɒsəbl/
potential,潜在的,/pəˈtenʃl/
pour,倒,/pɔ:(r)/
poverty,贫困,/ˈpɒvəti/
power,力,/ˈpaʊə(r)/
practical,实际的,/ˈpræktɪkl/
practice,实践,/ˈpræktɪs/
practise,练习,/ˈpræktɪs/
practitioner,从业者,/prækˈtɪʃənə(r)/
preach,说教,/pri:tʃ/
precaution,预防,/prɪˈkɔ:ʃn/
precede,先于,/prɪˈsi:d/
precedent,先例,/ˈpresɪdənt/
preceding,在前的,/prɪ''si:dɪŋ/
precious,珍贵的,/ˈpreʃəs/
precise,精确的,/prɪˈsaɪs/
precision,精确,/prɪˈsɪʒn/
predecessor,前任,/ˈpri:dɪsesə(r)/
predict,预测,/prɪˈdɪkt/
preface,前言,/ˈprefəs/
preferable,更好的,/ˈprefrəbl/
preference,优先,/ˈprefrəns/
premise,前提,/''premɪs/
premium,保险费,/ˈpri:miəm/
preparation,准备,/ˌprepəˈreɪʃn/
prescribe,开处方,/prɪˈskraɪb/
prescription,处方,/prɪˈskrɪpʃn/
presence,存在,/ˈprezns/
present,礼物,/ˈpreznt/
presently,不久,/ˈprezntli/
preserve,保护,/prɪˈzɜ:v/
preside,主持,/prɪˈzaɪd/
press,按,/pres/
pressure,压力,/ˈpreʃə(r)/
prestige,声望,/preˈsti:ʒ/
presumably,大概,/prɪˈzju:məbli/
presume,假定,/prɪˈzju:m/
prevent,预防,/prɪˈvent/
previous,以前的,/ˈpri:viəs/
prey,捕食,/preɪ/
primary,主要的,/ˈpraɪməri/
prime,最好的,/praɪm/
primitive,原始的,/ˈprɪmətɪv/
principal,校长,/ˈprɪnsəpl/
principle,原则,/ˈprɪnsəpl/
prior,优先的,/ˈpraɪə(r)/
priority,优先,/praɪˈɒrəti/
privacy,隐私,/ˈprɪvəsi/
private,私人的,/ˈpraɪvət/
privilege,特权,/ˈprɪvəlɪdʒ/
probe,探测,/prəʊb/
procedure,程序,/prəˈsi:dʒə(r)/
proceed,继续进行,/prəˈsi:d/
proceeding,诉讼程序,/prəˈsi:dɪŋ/
process,过程,/ˈprəʊses/
procession,队伍,/prəˈseʃn/
proclaim,表明,/prəˈkleɪm/
produce,生产,/prəˈdju:s/
product,产品,/ˈprɒdʌkt/
production,生产,/prəˈdʌkʃn/
productive,有成效的,/prəˈdʌktɪv/
productivity,生产力,/ˌprɒdʌkˈtɪvəti/
profession,职业,/prəˈfeʃn/
professional,专业的,/prəˈfeʃənl/
profit,利润,/ˈprɒfɪt/
profitable,有利可图的,/ˈprɒfɪtəbl/
profound,深奥的,/prəˈfaʊnd/
program,程序,/ˈprəʊgræm/
progressive,渐进的,/prəˈgresɪv/
prohibit,禁止,/prəˈhɪbɪt/
project,项目,/ˈprɒdʒekt/
prolong,延长,/prəˈlɒŋ/
prominent,突出的,/ˈprɒmɪnənt/
promise,诺言,/ˈprɒmɪs/
promising,有前途的,/ˈprɒmɪsɪŋ/
promote,促进,/prəˈməʊt/
prompt,提示,/prɒmpt/
proof,证明,/pru:f/
propel,推进,/prəˈpel/
proper,合适的,/ˈprɒpə(r)/
property,财产,/ˈprɒpəti/
proportion,比例,/prəˈpɔ:ʃn/
proposal,建议,/prəˈpəʊzl/
propose,打算,/prəˈpəʊz/
proposition,命题,/ˌprɒpəˈzɪʃn/
prospect,前景,/ˈprɒspekt/
prospective,未来的,/prəˈspektɪv/
prove,证明,/pru:v/
provide,提供,/prəˈvaɪd/
provided,提供的,/prəˈvaɪdɪd/
prudent,谨慎的,/ˈpru:dnt/
psychiatry,精神病学,/saɪˈkaɪətri/
psychology,心理,/saɪˈkɒlədʒi/
public,公众,/ˈpʌblɪk/
publication,出版,/ˌpʌblɪˈkeɪʃn/
publicity,宣传,/pʌbˈlɪsəti/
publish,出版,/ˈpʌblɪʃ/
purchase,购买,/ˈpɜ:tʃəs/
pursue,追求,/pəˈsju:/
pursuit,追求,/pəˈsju:t/
puzzle,谜,/ˈpʌzl/
qualification,资格,/ˌkwɒlɪfɪˈkeɪʃn/
qualify,合格,/ˈkwɒlɪfaɪ/
qualitative,质的,/ˈkwɒlɪtətɪv/
quality,品质,/ˈkwɒləti/
quest,探索,/kwest/
questionnaire,问卷,/ˌkwestʃəˈneə(r)/
quick,快,/kwɪk/
quit,辞职,/kwɪt/
quote,报价,/kwəʊt/
radiant,辐射的,/ˈreɪdiənt/
radiate,辐射,/ˈreɪdieɪt/
radical,激进的,/ˈrædɪkl/
rail,栏杆,/reɪl/
railway,铁路;铁道;铁路系统;铁道部门,/ˈreɪlweɪ/
raise,提出,/reɪz/
rake,耙子,/reɪk/
rally,集会,/ˈræli/
random,随机的,/ˈrændəm/
range,范围,/reɪndʒ/
rank,排,/ræŋk/
rare,罕见的,/reə(r)/
rarely,很少,/ˈreəli/
rate,速度,/reɪt/
ratio,比率,/ˈreɪʃiəʊ/
rational,理性的,/ˈræʃnəl/
reach,到达,/ri:tʃ/
react,反应,/riˈækt/
realistic,现实的,/ˌri:əˈlɪstɪk/
reality,现实,/riˈæləti/
realize,实现,/ˈri:əlaɪz/
reason,原因,/ˈri:zn/
reasonable,合理的,/ˈri:znəbl/
recent,近来的,/ˈri:snt/
recognition,承认,/ˌrekəgˈnɪʃn/
recognize,认出,/ˈrekəgnaɪz/
recommend,推荐,/ˌrekəˈmend/
recover,恢复,/rɪˈkʌvə(r)/
recovery,恢复,/rɪˈkʌvəri/
recruit,招聘,/rɪˈkru:t/
redeem,赎回,/rɪˈdi:m/
reduce,减少,/rɪˈdju:s/
reduction,减少,/rɪˈdʌkʃn/
refer,参考,/rɪˈfɜ:(r)/
reference,参考,/ˈrefrəns/
reflect,反映,/rɪˈflekt/
reflection,反射,/rɪˈflekʃn/
reform,改革,/rɪˈfɔ:m/
refresh,提神,/rɪˈfreʃ/
refute,反驳,/rɪˈfju:t/
region,地区,/ˈri:dʒən/
regular,规则的,/ˈregjələ(r)/
regulate,控制,/ˈregjuleɪt/
regulation,规则,/ˌregjuˈleɪʃn/
reject,拒绝,/rɪˈdʒekt/
rejoice,高兴,/rɪˈdʒɔɪs/
relate,涉及,/rɪˈleɪt/
relation,关系,/rɪˈleɪʃn/
relationship,关系,/rɪˈleɪʃnʃɪp/
relative,亲戚,/ˈrelətɪv/
relativity,相对论,/ˌreləˈtɪvəti/
relevant,相关的,/ˈreləvənt/
reliable,可靠的,/rɪˈlaɪəbl/
reliance,信赖,/rɪˈlaɪəns/
religion,宗教,/rɪˈlɪdʒən/
religious,宗教的,/rɪˈlɪdʒəs/
reluctant,不情愿的,/rɪˈlʌktənt/
rely,依靠,/rɪˈlaɪ/
remain,保持,/rɪˈmeɪn/
remainder,剩余物,/rɪˈmeɪndə(r)/
remains,遗体,/rɪˈmeɪnz/
remedy,补救,/ˈremədi/
remember,记得,/rɪˈmembə(r)/
remind,提醒,/rɪˈmaɪnd/
remote,偏僻的,/rɪˈməʊt/
removal,除去,/rɪˈmu:vl/
remove,消除,/rɪˈmu:v/
render,提供,/ˈrendə(r)/
replace,取代,/rɪˈpleɪs/
reply,回答,/rɪˈplaɪ/
report,报告,/rɪˈpɔ:t/
reporter,记者,/rɪˈpɔ:tə(r)/
reputation,好名声,/ˌrepjuˈteɪʃn/
request,请求,/rɪˈkwest/
require,需要,/rɪˈkwaɪə(r)/
requirement,要求,/rɪˈkwaɪəmənt/
rescue,救援,/ˈreskju:/
research,研究,/rɪˈsɜ:tʃ/
resent,恨,/rɪˈzent/
reservation,预定,/ˌrezəˈveɪʃn/
reserve,保留,/rɪˈzɜ:v/
resist,抵抗,/rɪˈzɪst/
resistance,抵抗,/rɪˈzɪstəns/
resistant,抵抗的,/rɪˈzɪstənt/
resort,诉诸,/rɪˈzɔ:t/
